Duration_Seconds,Min_IOPS
30.4000,32484.00
30.4100,32483.00
30.4300,32482.00
30.4400,32481.00
30.4600,32480.00
30.4700,32479.00
30.4900,32478.00
30.5000,32477.00
30.5200,32476.00
30.5300,32475.00
30.5400,32474.00
30.5600,32473.00
30.5700,32472.00
30.5900,32471.00
30.6000,32470.00
30.6100,32469.00
30.6300,32468.00
30.6400,32467.00
30.6600,32466.00
30.6700,32465.00
30.6900,32464.00
30.7000,32463.00
30.7200,32462.00
30.7300,32461.00
30.7500,32460.00
30.7600,32459.00
30.7700,32458.00
30.7900,32457.00
30.8000,32456.00
30.8200,32455.00
30.8300,32454.00
30.8400,32453.00
30.8600,32452.00
30.8700,32451.00
30.8900,32450.00
30.9000,32449.00
30.9100,32448.00
30.9300,32447.00
30.9400,32446.00
30.9600,32445.00
30.9700,32444.00
30.9800,32443.00
31.0000,32442.00
31.0100,32441.00
31.0300,32440.00
31.0400,32439.00
31.0600,32438.00
31.0700,32437.00
31.0900,32436.00
31.1000,32435.00
31.1100,32434.00
31.1300,32433.00
31.1400,32432.00
31.1600,32431.00
31.1700,32430.00
31.1900,32429.00
31.2000,32428.00
31.2100,32427.00
31.2300,32426.00
31.2400,32425.00
31.2600,32424.00
31.2700,32423.00
31.2900,32422.00
31.3000,32421.00
31.3200,32420.00
31.3300,32419.00
31.3400,32418.00
31.3600,32417.00
31.3700,32416.00
31.3900,32415.00
31.4000,32414.00
31.4100,32413.00
31.4300,32412.00
31.4400,32411.00
31.4600,32410.00
31.4700,32409.00
31.4900,32408.00
31.5000,32407.00
31.5200,32406.00
31.5300,32405.00
31.5500,32404.00
31.5600,32403.00
31.5700,32402.00
31.5900,32401.00
31.6100,32400.00
31.6200,32399.00
31.6300,32398.00
31.6500,32397.00
31.6700,32396.00
31.6800,32395.00
31.6900,32394.00
31.7100,32393.00
31.7300,32392.00
31.7400,32391.00
31.7500,32390.00
31.7700,32389.00
31.7800,32388.00
31.8000,32387.00
31.8100,32386.00
31.8300,32385.00
31.8400,32384.00
31.8600,32383.00
31.8700,32382.00
31.8900,32381.00
31.9000,32380.00
31.9100,32379.00
31.9300,32378.00
31.9400,32377.00
31.9600,32376.00
31.9700,32375.00
31.9900,32374.00
32.0000,32373.00
32.0200,32372.00
32.0300,32371.00
32.0400,32370.00
32.0600,32369.00
32.0800,32368.00
32.0900,32367.00
32.1000,32366.00
32.1200,32365.00
32.1300,32364.00
32.1500,32363.00
32.1700,32362.00
32.1800,32361.00
32.2000,32360.00
32.2100,32359.00
32.2200,32358.00
32.2400,32357.00
32.2500,32356.00
32.2700,32355.00
32.2800,32354.00
32.3000,32353.00
32.3100,32352.00
32.3300,32351.00
32.3400,32350.00
32.3600,32349.00
32.3700,32348.00
32.3800,32347.00
32.4000,32346.00
32.4100,32345.00
32.4300,32344.00
32.4400,32343.00
32.4600,32342.00
32.4700,32341.00
32.4900,32340.00
32.5000,32339.00
32.5100,32338.00
32.5300,32337.00
32.5400,32336.00
32.5600,32335.00
32.5700,32334.00
32.5900,32333.00
32.6100,32332.00
32.6200,32331.00
32.6300,32330.00
32.6500,32329.00
32.6600,32328.00
32.6800,32327.00
32.6900,32326.00
32.7100,32325.00
32.7200,32324.00
32.7400,32323.00
32.7500,32322.00
32.7700,32321.00
32.7800,32320.00
32.8000,32319.00
32.8100,32318.00
32.8300,32317.00
32.8400,32316.00
32.8600,32315.00
32.8700,32314.00
32.8900,32313.00
32.9000,32312.00
32.9200,32311.00
32.9300,32310.00
32.9500,32309.00
32.9600,32308.00
32.9800,32307.00
32.9900,32306.00
33.0100,32305.00
33.0200,32304.00
33.0400,32303.00
33.0500,32302.00
33.0700,32301.00
33.0800,32300.00
33.0900,32299.00
33.1100,32298.00
33.1200,32297.00
33.1400,32296.00
33.1500,32295.00
33.1700,32294.00
33.1800,32293.00
33.2000,32292.00
33.2100,32291.00
33.2300,32290.00
33.2400,32289.00
33.2600,32288.00
33.2700,32287.00
33.2900,32286.00
33.3000,32285.00
33.3200,32284.00
33.3300,32283.00
33.3500,32282.00
33.3600,32281.00
33.3700,32280.00
33.3900,32279.00
33.4000,32278.00
33.4200,32277.00
33.4300,32276.00
33.4400,32275.00
33.4600,32274.00
33.4700,32273.00
33.4900,32272.00
33.5000,32271.00
33.5100,32270.00
33.5300,32269.00
33.5400,32268.00
33.5600,32267.00
33.5800,32266.00
33.5900,32265.00
33.6000,32264.00
33.6200,32263.00
33.6300,32262.00
33.6500,32261.00
33.6700,32260.00
33.6800,32259.00
33.7000,32258.00
33.7100,32257.00
33.7300,32256.00
33.7400,32255.00
33.7500,32254.00
33.7700,32253.00
33.7800,32252.00
33.8000,32251.00
33.8100,32250.00
33.8300,32249.00
33.8400,32248.00
33.8600,32247.00
33.8700,32246.00
33.8900,32245.00
33.9000,32244.00
33.9200,32243.00
33.9300,32242.00
33.9500,32241.00
33.9600,32240.00
33.9800,32239.00
33.9900,32238.00
34.0100,32237.00
34.0200,32236.00
34.0400,32235.00
34.0500,32234.00
34.0700,32233.00
34.0800,32232.00
34.1000,32231.00
34.1100,32230.00
34.1300,32229.00
34.1400,32228.00
34.1500,32227.00
34.1700,32226.00
34.1800,32225.00
34.2000,32224.00
34.2200,32223.00
34.2300,32222.00
34.2400,32221.00
34.2600,32220.00
34.2800,32219.00
34.2900,32218.00
34.3100,32217.00
34.3200,32216.00
34.3400,32215.00
34.3500,32214.00
34.3700,32213.00
34.3800,32212.00
34.4000,32211.00
34.4100,32210.00
34.4300,32209.00
34.4400,32208.00
34.4600,32207.00
34.4700,32206.00
34.4900,32205.00
34.5000,32204.00
34.5200,32203.00
34.5300,32202.00
34.5500,32201.00
34.5600,32200.00
34.5700,32199.00
34.5900,32198.00
34.6000,32197.00
34.6200,32196.00
34.6300,32195.00
34.6500,32194.00
34.6600,32193.00
34.6800,32192.00
34.6900,32191.00
34.7100,32190.00
34.7200,32189.00
34.7400,32188.00
34.7500,32187.00
34.7700,32186.00
34.7800,32185.00
34.8000,32184.00
34.8100,32183.00
34.8300,32182.00
34.8400,32181.00
34.8600,32180.00
34.8700,32179.00
34.8800,32178.00
34.9000,32177.00
34.9200,32176.00
34.9300,32175.00
34.9500,32174.00
34.9600,32173.00
34.9800,32172.00
34.9900,32171.00
35.0100,32170.00
35.0200,32169.00
35.0300,32168.00
35.0500,32167.00
35.0600,32166.00
35.0800,32165.00
35.0900,32164.00
35.1100,32163.00
35.1300,32162.00
35.1400,32161.00
35.1600,32160.00
35.1700,32159.00
35.1900,32158.00
35.2000,32157.00
35.2200,32156.00
35.2300,32155.00
35.2500,32154.00
35.2600,32153.00
35.2800,32152.00
35.2900,32151.00
35.3100,32150.00
35.3200,32149.00
35.3400,32148.00
35.3500,32147.00
35.3700,32146.00
35.3800,32145.00
35.4000,32144.00
35.4200,32143.00
35.4300,32142.00
35.4500,32141.00
35.4600,32140.00
35.4800,32139.00
35.4900,32138.00
35.5100,32137.00
35.5200,32136.00
35.5400,32135.00
35.5500,32134.00
35.5700,32133.00
35.5800,32132.00
35.6000,32131.00
35.6100,32130.00
35.6200,32129.00
35.6400,32128.00
35.6600,32127.00
35.6700,32126.00
35.6900,32125.00
35.7000,32124.00
35.7100,32123.00
35.7300,32122.00
35.7500,32121.00
35.7600,32120.00
35.7800,32119.00
35.7900,32118.00
35.8100,32117.00
35.8200,32116.00
35.8400,32115.00
35.8500,32114.00
35.8700,32113.00
35.8800,32112.00
35.9000,32111.00
35.9100,32110.00
35.9300,32109.00
35.9400,32108.00
35.9600,32107.00
35.9800,32106.00
35.9900,32105.00
36.0100,32104.00
36.0200,32103.00
36.0400,32102.00
36.0500,32101.00
36.0700,32100.00
36.0800,32099.00
36.1000,32098.00
36.1100,32097.00
36.1300,32096.00
36.1400,32095.00
36.1600,32094.00
36.1700,32093.00
36.1900,32092.00
36.2000,32091.00
36.2200,32090.00
36.2300,32089.00
36.2500,32088.00
36.2600,32087.00
36.2800,32086.00
36.2900,32085.00
36.3100,32084.00
36.3200,32083.00
36.3400,32082.00
36.3600,32081.00
36.3700,32080.00
36.3900,32079.00
36.4000,32078.00
36.4200,32077.00
36.4300,32076.00
36.4500,32075.00
36.4700,32074.00
36.4800,32073.00
36.5000,32072.00
36.5100,32071.00
36.5300,32070.00
36.5400,32069.00
36.5600,32068.00
36.5700,32067.00
36.5800,32066.00
36.6000,32065.00
36.6200,32064.00
36.6300,32063.00
36.6500,32062.00
36.6600,32061.00
36.6800,32060.00
36.6900,32059.00
36.7100,32058.00
36.7200,32057.00
36.7400,32056.00
36.7600,32055.00
36.7700,32054.00
36.7900,32053.00
36.8000,32052.00
36.8200,32051.00
36.8300,32050.00
36.8500,32049.00
36.8600,32048.00
36.8800,32047.00
36.9000,32046.00
36.9100,32045.00
36.9300,32044.00
36.9400,32043.00
36.9600,32042.00
36.9700,32041.00
36.9900,32040.00
37.0000,32039.00
37.0200,32038.00
37.0300,32037.00
37.0500,32036.00
37.0700,32035.00
37.0800,32034.00
37.1000,32033.00
37.1100,32032.00
37.1300,32031.00
37.1400,32030.00
37.1600,32029.00
37.1700,32028.00
37.1900,32027.00
37.2100,32026.00
37.2200,32025.00
37.2400,32024.00
37.2500,32023.00
37.2700,32022.00
37.2900,32021.00
37.3000,32020.00
37.3200,32019.00
37.3300,32018.00
37.3500,32017.00
37.3600,32016.00
37.3800,32015.00
37.4000,32014.00
37.4100,32013.00
37.4300,32012.00
37.4400,32011.00
37.4600,32010.00
37.4700,32009.00
37.4900,32008.00
37.5000,32007.00
37.5200,32006.00
37.5400,32005.00
37.5500,32004.00
37.5700,32003.00
37.5800,32002.00
37.6000,32001.00
37.6100,32000.00
37.6300,31999.00
37.6400,31998.00
37.6600,31997.00
37.6700,31996.00
37.6900,31995.00
37.7000,31994.00
37.7200,31993.00
37.7300,31992.00
37.7500,31991.00
37.7700,31990.00
37.7800,31989.00
37.8000,31988.00
37.8100,31987.00
37.8300,31986.00
37.8400,31985.00
37.8500,31984.00
37.8700,31983.00
37.8900,31982.00
37.9000,31981.00
37.9200,31980.00
37.9300,31979.00
37.9500,31978.00
37.9600,31977.00
37.9800,31976.00
37.9900,31975.00
38.0100,31974.00
38.0300,31973.00
38.0400,31972.00
38.0500,31971.00
38.0700,31970.00
38.0800,31969.00
38.0900,31968.00
38.1100,31967.00
38.1300,31966.00
38.1400,31965.00
38.1600,31964.00
38.1700,31963.00
38.1900,31962.00
38.2100,31961.00
38.2200,31960.00
38.2400,31959.00
38.2500,31958.00
38.2700,31957.00
38.2900,31956.00
38.3000,31955.00
38.3200,31954.00
38.3300,31953.00
38.3500,31952.00
38.3700,31951.00
38.3800,31950.00
38.4000,31949.00
38.4100,31948.00
38.4300,31947.00
38.4500,31946.00
38.4600,31945.00
38.4800,31944.00
38.5000,31943.00
38.5100,31942.00
38.5300,31941.00
38.5400,31940.00
38.5600,31939.00
38.5700,31938.00
38.5900,31937.00
38.6100,31936.00
38.6200,31935.00
38.6400,31934.00
38.6500,31933.00
38.6700,31932.00
38.6800,31931.00
38.7000,31930.00
38.7100,31929.00
38.7300,31928.00
38.7500,31927.00
38.7600,31926.00
38.7800,31925.00
38.8000,31924.00
38.8100,31923.00
38.8300,31922.00
38.8400,31921.00
38.8600,31920.00
38.8700,31919.00
38.8900,31918.00
38.9100,31917.00
38.9200,31916.00
38.9400,31915.00
38.9500,31914.00
38.9700,31913.00
38.9800,31912.00
39.0000,31911.00
39.0100,31910.00
39.0300,31909.00
39.0500,31908.00
39.0600,31907.00
39.0800,31906.00
39.0900,31905.00
39.1100,31904.00
39.1200,31903.00
39.1400,31902.00
39.1600,31901.00
39.1700,31900.00
39.1900,31899.00
39.2000,31898.00
39.2200,31897.00
39.2300,31896.00
39.2500,31895.00
39.2600,31894.00
39.2800,31893.00
39.3000,31892.00
39.3100,31891.00
39.3300,31890.00
39.3400,31889.00
39.3600,31888.00
39.3700,31887.00
39.3900,31886.00
39.4100,31885.00
39.4200,31884.00
39.4400,31883.00
39.4500,31882.00
39.4700,31881.00
39.4800,31880.00
39.5000,31879.00
39.5200,31878.00
39.5300,31877.00
39.5500,31876.00
39.5600,31875.00
39.5800,31874.00
39.6000,31873.00
39.6100,31872.00
39.6300,31871.00
39.6400,31870.00
39.6600,31869.00
39.6700,31868.00
39.6900,31867.00
39.7000,31866.00
39.7200,31865.00
39.7400,31864.00
39.7500,31863.00
39.7700,31862.00
39.7900,31861.00
39.8000,31860.00
39.8200,31859.00
39.8400,31858.00
39.8500,31857.00
39.8700,31856.00
39.8800,31855.00
39.9000,31854.00
39.9200,31853.00
39.9300,31852.00
39.9500,31851.00
39.9600,31850.00
39.9800,31849.00
39.9900,31848.00
40.0100,31847.00
40.0200,31846.00
40.0400,31845.00
40.0600,31844.00
40.0700,31843.00
40.0900,31842.00
40.1000,31841.00
40.1200,31840.00
40.1300,31839.00
40.1500,31838.00
40.1700,31837.00
40.1800,31836.00
40.2000,31835.00
40.2200,31834.00
40.2300,31833.00
40.2500,31832.00
40.2600,31831.00
40.2800,31830.00
40.2900,31829.00
40.3100,31828.00
40.3300,31827.00
40.3400,31826.00
40.3600,31825.00
40.3700,31824.00
40.3900,31823.00
40.4100,31822.00
40.4200,31821.00
40.4400,31820.00
40.4500,31819.00
40.4700,31818.00
40.4800,31817.00
40.5000,31816.00
40.5200,31815.00
40.5300,31814.00
40.5500,31813.00
40.5600,31812.00
40.5800,31811.00
40.6000,31810.00
40.6100,31809.00
40.6300,31808.00
40.6400,31807.00
40.6600,31806.00
40.6700,31805.00
40.6900,31804.00
40.7000,31803.00
40.7200,31802.00
40.7400,31801.00
40.7500,31800.00
40.7700,31799.00
40.7800,31798.00
40.8000,31797.00
40.8200,31796.00
40.8300,31795.00
40.8500,31794.00
40.8600,31793.00
40.8800,31792.00
40.8900,31791.00
40.9100,31790.00
40.9200,31789.00
40.9400,31788.00
40.9600,31787.00
40.9700,31786.00
40.9900,31785.00
41.0000,31784.00
41.0200,31783.00
41.0300,31782.00
41.0500,31781.00
41.0600,31780.00
41.0800,31779.00
41.1000,31778.00
41.1100,31777.00
41.1300,31776.00
41.1400,31775.00
41.1600,31774.00
41.1800,31773.00
41.1900,31772.00
41.2100,31771.00
41.2200,31770.00
41.2400,31769.00
41.2500,31768.00
41.2700,31767.00
41.2900,31766.00
41.3000,31765.00
41.3200,31764.00
41.3300,31763.00
41.3500,31762.00
41.3600,31761.00
41.3800,31760.00
41.3900,31759.00
41.4100,31758.00
41.4300,31757.00
41.4400,31756.00
41.4600,31755.00
41.4700,31754.00
41.4900,31753.00
41.5000,31752.00
41.5200,31751.00
41.5400,31750.00
41.5500,31749.00
41.5700,31748.00
41.5800,31747.00
41.6000,31746.00
41.6100,31745.00
41.6300,31744.00
41.6500,31743.00
41.6600,31742.00
41.6800,31741.00
41.7000,31740.00
41.7100,31739.00
41.7300,31738.00
41.7500,31737.00
41.7600,31736.00
41.7800,31735.00
41.8000,31734.00
41.8100,31733.00
41.8300,31732.00
41.8500,31731.00
41.8600,31730.00
41.8800,31729.00
41.8900,31728.00
41.9100,31727.00
41.9200,31726.00
41.9400,31725.00
41.9600,31724.00
41.9700,31723.00
41.9900,31722.00
42.0100,31721.00
42.0200,31720.00
42.0400,31719.00
42.0500,31718.00
42.0700,31717.00
42.0900,31716.00
42.1000,31715.00
42.1200,31714.00
42.1400,31713.00
42.1500,31712.00
42.1700,31711.00
42.1900,31710.00
42.2000,31709.00
42.2200,31708.00
42.2300,31707.00
42.2500,31706.00
42.2700,31705.00
42.2800,31704.00
42.3000,31703.00
42.3200,31702.00
42.3300,31701.00
42.3500,31700.00
42.3600,31699.00
42.3800,31698.00
42.3900,31697.00
42.4100,31696.00
42.4200,31695.00
42.4400,31694.00
42.4600,31693.00
42.4700,31692.00
42.4900,31691.00
42.5000,31690.00
42.5200,31689.00
42.5400,31688.00
42.5500,31687.00
42.5700,31686.00
42.5900,31685.00
42.6000,31684.00
42.6200,31683.00
42.6300,31682.00
42.6500,31681.00
42.6600,31680.00
42.6800,31679.00
42.7000,31678.00
42.7100,31677.00
42.7300,31676.00
42.7500,31675.00
42.7600,31674.00
42.7800,31673.00
42.7900,31672.00
42.8100,31671.00
42.8200,31670.00
42.8400,31669.00
42.8600,31668.00
42.8700,31667.00
42.8900,31666.00
42.9100,31665.00
42.9200,31664.00
42.9400,31663.00
42.9500,31662.00
42.9700,31661.00
42.9900,31660.00
43.0000,31659.00
43.0200,31658.00
43.0400,31657.00
43.0500,31656.00
43.0700,31655.00
43.0900,31654.00
43.1000,31653.00
43.1200,31652.00
43.1300,31651.00
43.1500,31650.00
43.1700,31649.00
43.1800,31648.00
43.2000,31647.00
43.2100,31646.00
43.2300,31645.00
43.2500,31644.00
43.2600,31643.00
43.2800,31642.00
43.2900,31641.00
43.3100,31640.00
43.3200,31639.00
43.3400,31638.00
43.3600,31637.00
43.3700,31636.00
43.3900,31635.00
43.4100,31634.00
43.4200,31633.00
43.4400,31632.00
43.4500,31631.00
43.4700,31630.00
43.4900,31629.00
43.5000,31628.00
43.5200,31627.00
43.5400,31626.00
43.5500,31625.00
43.5700,31624.00
43.5900,31623.00
43.6000,31622.00
43.6200,31621.00
43.6400,31620.00
43.6500,31619.00
43.6700,31618.00
43.6800,31617.00
43.7000,31616.00
43.7100,31615.00
43.7300,31614.00
43.7500,31613.00
43.7600,31612.00
43.7800,31611.00
43.8000,31610.00
43.8100,31609.00
43.8300,31608.00
43.8400,31607.00
43.8600,31606.00
43.8700,31605.00
43.8900,31604.00
43.9100,31603.00
43.9200,31602.00
43.9400,31601.00
43.9500,31600.00
43.9700,31599.00
43.9800,31598.00
44.0000,31597.00
44.0100,31596.00
44.0300,31595.00
44.0500,31594.00
44.0600,31593.00
44.0800,31592.00
44.0900,31591.00
44.1100,31590.00
44.1300,31589.00
44.1400,31588.00
44.1600,31587.00
44.1700,31586.00
44.1900,31585.00
44.2000,31584.00
44.2200,31583.00
44.2400,31582.00
44.2500,31581.00
44.2700,31580.00
44.2900,31579.00
44.3000,31578.00
44.3200,31577.00
44.3300,31576.00
44.3500,31575.00
44.3700,31574.00
44.3800,31573.00
44.4000,31572.00
44.4200,31571.00
44.4400,31570.00
44.4500,31569.00
44.4700,31568.00
44.4800,31567.00
44.5000,31566.00
44.5200,31565.00
44.5400,31564.00
44.5500,31563.00
44.5700,31562.00
44.5800,31561.00
44.6000,31560.00
44.6200,31559.00
44.6300,31558.00
44.6500,31557.00
44.6700,31556.00
44.6800,31555.00
44.7000,31554.00
44.7200,31553.00
44.7300,31552.00
44.7500,31551.00
44.7700,31550.00
44.7800,31549.00
44.8000,31548.00
44.8100,31547.00
44.8300,31546.00
44.8500,31545.00
44.8600,31544.00
44.8800,31543.00
44.8900,31542.00
44.9100,31541.00
44.9300,31540.00
44.9400,31539.00
44.9600,31538.00
44.9700,31537.00
44.9900,31536.00
45.0000,31535.00
45.0200,31534.00
45.0400,31533.00
45.0500,31532.00
45.0700,31531.00
45.0900,31530.00
45.1000,31529.00
45.1200,31528.00
45.1400,31527.00
45.1500,31526.00
45.1700,31525.00
45.1800,31524.00
45.2000,31523.00
45.2200,31522.00
45.2300,31521.00
45.2500,31520.00
45.2700,31519.00
45.2800,31518.00
45.3000,31517.00
45.3200,31516.00
45.3300,31515.00
45.3500,31514.00
45.3600,31513.00
45.3800,31512.00
45.4000,31511.00
45.4200,31510.00
45.4300,31509.00
45.4500,31508.00
45.4600,31507.00
45.4800,31506.00
45.5000,31505.00
45.5100,31504.00
45.5300,31503.00
45.5400,31502.00
45.5600,31501.00
45.5800,31500.00
45.5900,31499.00
45.6100,31498.00
45.6200,31497.00
45.6400,31496.00
45.6600,31495.00
45.6700,31494.00
45.6900,31493.00
45.7000,31492.00
45.7200,31491.00
45.7300,31490.00
45.7500,31489.00
45.7700,31488.00
45.7900,31487.00
45.8000,31486.00
45.8200,31485.00
45.8300,31484.00
45.8500,31483.00
45.8700,31482.00
45.8800,31481.00
45.9000,31480.00
45.9100,31479.00
45.9300,31478.00
45.9500,31477.00
45.9600,31476.00
45.9800,31475.00
45.9900,31474.00
46.0100,31473.00
46.0300,31472.00
46.0400,31471.00
46.0600,31470.00
46.0700,31469.00
46.0900,31468.00
46.1100,31467.00
46.1200,31466.00
46.1400,31465.00
46.1500,31464.00
46.1700,31463.00
46.1900,31462.00
46.2000,31461.00
46.2200,31460.00
46.2300,31459.00
46.2500,31458.00
46.2700,31457.00
46.2800,31456.00
46.3000,31455.00
46.3100,31454.00
46.3300,31453.00
46.3500,31452.00
46.3600,31451.00
46.3800,31450.00
46.4000,31449.00
46.4100,31448.00
46.4300,31447.00
46.4400,31446.00
46.4600,31445.00
46.4800,31444.00
46.4900,31443.00
46.5100,31442.00
46.5300,31441.00
46.5400,31440.00
46.5600,31439.00
46.5800,31438.00
46.5900,31437.00
46.6100,31436.00
46.6300,31435.00
46.6400,31434.00
46.6600,31433.00
46.6800,31432.00
46.6900,31431.00
46.7100,31430.00
46.7200,31429.00
46.7400,31428.00
46.7600,31427.00
46.7700,31426.00
46.7900,31425.00
46.8100,31424.00
46.8200,31423.00
46.8400,31422.00
46.8600,31421.00
46.8700,31420.00
46.8900,31419.00
46.9000,31418.00
46.9200,31417.00
46.9400,31416.00
46.9500,31415.00
46.9700,31414.00
46.9800,31413.00
47.0000,31412.00
47.0100,31411.00
47.0300,31410.00
47.0500,31409.00
47.0600,31408.00
47.0800,31407.00
47.0900,31406.00
47.1100,31405.00
47.1300,31404.00
47.1400,31403.00
47.1600,31402.00
47.1700,31401.00
47.1900,31400.00
47.2100,31399.00
47.2200,31398.00
47.2400,31397.00
47.2600,31396.00
47.2700,31395.00
47.2900,31394.00
47.3000,31393.00
47.3200,31392.00
47.3400,31391.00
47.3500,31390.00
47.3700,31389.00
47.3800,31388.00
47.4000,31387.00
47.4200,31386.00
47.4300,31385.00
47.4500,31384.00
47.4700,31383.00
47.4800,31382.00
47.5000,31381.00
47.5100,31380.00
47.5300,31379.00
47.5500,31378.00
47.5600,31377.00
47.5800,31376.00
47.5900,31375.00
47.6100,31374.00
47.6200,31373.00
47.6400,31372.00
47.6600,31371.00
47.6700,31370.00
47.6900,31369.00
47.7000,31368.00
47.7200,31367.00
47.7400,31366.00
47.7500,31365.00
47.7700,31364.00
47.7800,31363.00
47.8000,31362.00
47.8200,31361.00
47.8300,31360.00
47.8500,31359.00
47.8700,31358.00
47.8800,31357.00
47.9000,31356.00
47.9200,31355.00
47.9300,31354.00
47.9500,31353.00
47.9700,31352.00
47.9800,31351.00
48.0000,31350.00
48.0100,31349.00
48.0300,31348.00
48.0500,31347.00
48.0600,31346.00
48.0800,31345.00
48.1000,31344.00
48.1100,31343.00
48.1300,31342.00
48.1500,31341.00
48.1600,31340.00
48.1800,31339.00
48.2000,31338.00
48.2100,31337.00
48.2300,31336.00
48.2400,31335.00
48.2600,31334.00
48.2800,31333.00
48.2900,31332.00
48.3100,31331.00
48.3300,31330.00
48.3400,31329.00
48.3600,31328.00
48.3800,31327.00
48.3900,31326.00
48.4100,31325.00
48.4300,31324.00
48.4400,31323.00
48.4600,31322.00
48.4700,31321.00
48.4900,31320.00
48.5000,31319.00
48.5200,31318.00
48.5400,31317.00
48.5500,31316.00
48.5700,31315.00
48.5800,31314.00
48.6000,31313.00
48.6200,31312.00
48.6300,31311.00
48.6500,31310.00
48.6700,31309.00
48.6800,31308.00
48.7000,31307.00
48.7200,31306.00
48.7300,31305.00
48.7500,31304.00
48.7700,31303.00
48.7800,31302.00
48.8000,31301.00
48.8200,31300.00
48.8400,31299.00
48.8500,31298.00
48.8700,31297.00
48.8800,31296.00
48.9000,31295.00
48.9100,31294.00
48.9300,31293.00
48.9500,31292.00
48.9600,31291.00
48.9800,31290.00
48.9900,31289.00
49.0100,31288.00
49.0300,31287.00
49.0400,31286.00
49.0600,31285.00
49.0700,31284.00
49.0900,31283.00
49.1000,31282.00
49.1200,31281.00
49.1300,31280.00
49.1500,31279.00
49.1700,31278.00
49.1800,31277.00
49.2000,31276.00
49.2200,31275.00
49.2400,31274.00
49.2500,31273.00
49.2700,31272.00
49.2800,31271.00
49.3000,31270.00
49.3200,31269.00
49.3300,31268.00
49.3500,31267.00
49.3600,31266.00
49.3800,31265.00
49.3900,31264.00
49.4100,31263.00
49.4300,31262.00
49.4400,31261.00
49.4600,31260.00
49.4700,31259.00
49.4900,31258.00
49.5100,31257.00
49.5300,31256.00
49.5400,31255.00
49.5600,31254.00
49.5800,31253.00
49.5900,31252.00
49.6100,31251.00
49.6300,31250.00
49.6400,31249.00
49.6600,31248.00
49.6700,31247.00
49.6900,31246.00
49.7100,31245.00
49.7200,31244.00
49.7400,31243.00
49.7600,31242.00
49.7700,31241.00
49.7900,31240.00
49.8100,31239.00
49.8200,31238.00
49.8400,31237.00
49.8600,31236.00
49.8700,31235.00
49.8900,31234.00
49.9000,31233.00
49.9200,31232.00
49.9400,31231.00
49.9500,31230.00
49.9700,31229.00
49.9900,31228.00
50.0100,31227.00
50.0200,31226.00
50.0400,31225.00
50.0600,31224.00
50.0700,31223.00
50.0900,31222.00
50.1000,31221.00
50.1200,31220.00
50.1400,31219.00
50.1500,31218.00
50.1700,31217.00
50.1900,31216.00
50.2000,31215.00
50.2200,31214.00
50.2400,31213.00
50.2500,31212.00
50.2700,31211.00
50.2900,31210.00
50.3100,31209.00
50.3200,31208.00
50.3400,31207.00
50.3500,31206.00
50.3700,31205.00
50.3800,31204.00
50.4000,31203.00
50.4200,31202.00
50.4300,31201.00
50.4500,31200.00
50.4700,31199.00
50.4800,31198.00
50.5000,31197.00
50.5200,31196.00
50.5300,31195.00
50.5500,31194.00
50.5700,31193.00
50.5800,31192.00
50.6000,31191.00
50.6200,31190.00
50.6400,31189.00
50.6500,31188.00
50.6700,31187.00
50.6900,31186.00
50.7000,31185.00
50.7200,31184.00
50.7400,31183.00
50.7500,31182.00
50.7700,31181.00
50.7800,31180.00
50.8000,31179.00
50.8200,31178.00
50.8300,31177.00
50.8500,31176.00
50.8700,31175.00
50.8900,31174.00
50.9000,31173.00
50.9200,31172.00
50.9400,31171.00
50.9500,31170.00
50.9700,31169.00
50.9800,31168.00
51.0000,31167.00
51.0200,31166.00
51.0300,31165.00
51.0500,31164.00
51.0600,31163.00
51.0800,31162.00
51.1000,31161.00
51.1100,31160.00
51.1300,31159.00
51.1500,31158.00
51.1600,31157.00
51.1800,31156.00
51.2000,31155.00
51.2100,31154.00
51.2300,31153.00
51.2400,31152.00
51.2600,31151.00
51.2800,31150.00
51.2900,31149.00
51.3100,31148.00
51.3200,31147.00
51.3400,31146.00
51.3600,31145.00
51.3800,31144.00
51.3900,31143.00
51.4100,31142.00
51.4300,31141.00
51.4400,31140.00
51.4600,31139.00
51.4800,31138.00
51.4900,31137.00
51.5100,31136.00
51.5300,31135.00
51.5400,31134.00
51.5600,31133.00
51.5800,31132.00
51.5900,31131.00
51.6100,31130.00
51.6200,31129.00
51.6400,31128.00
51.6600,31127.00
51.6800,31126.00
51.6900,31125.00
51.7100,31124.00
51.7300,31123.00
51.7400,31122.00
51.7600,31121.00
51.7700,31120.00
51.7900,31119.00
51.8100,31118.00
51.8200,31117.00
51.8400,31116.00
51.8600,31115.00
51.8700,31114.00
51.8900,31113.00
51.9100,31112.00
51.9200,31111.00
51.9400,31110.00
51.9600,31109.00
51.9700,31108.00
51.9900,31107.00
52.0100,31106.00
52.0200,31105.00
52.0400,31104.00
52.0500,31103.00
52.0700,31102.00
52.0900,31101.00
52.1000,31100.00
52.1200,31099.00
52.1300,31098.00
52.1500,31097.00
52.1700,31096.00
52.1800,31095.00
52.2000,31094.00
52.2100,31093.00
52.2300,31092.00
52.2500,31091.00
52.2600,31090.00
52.2800,31089.00
52.2900,31088.00
52.3100,31087.00
